Date,Time,Temperature,Treflect
6:56:00 PM,0,22.24526,23.48401
6:56:00 PM,0.1,22.25154,23.48628
6:56:00 PM,0.2,22.32859,23.54668
6:56:00 PM,0.3,22.39841,23.59543
6:56:00 PM,0.4,22.38782,23.58127
6:56:00 PM,0.5,22.41055,23.59007
6:56:00 PM,0.6,22.39568,23.56578
6:56:00 PM,0.7,22.45918,23.60167
6:56:00 PM,0.8,22.4499,23.58203
6:56:00 PM,0.9,22.48717,23.60624
6:56:01 PM,1,22.56172,23.65536
6:56:01 PM,1.1,22.5893,23.66812
6:56:01 PM,1.2,22.57964,23.63753
6:56:01 PM,1.3,22.65788,23.68418
6:56:01 PM,1.4,22.62357,23.64676
6:56:01 PM,1.5,22.68556,23.68301
6:56:01 PM,1.6,22.70198,23.68501
6:56:01 PM,1.7,22.76146,23.72389
6:56:01 PM,1.8,22.7834,23.72525
6:56:01 PM,1.9,22.79479,23.72133
6:56:02 PM,2,22.82297,23.72509
6:56:02 PM,2.1,22.88114,23.76079
6:56:02 PM,2.2,22.88454,23.74635
6:56:02 PM,2.3,22.92974,23.76387
6:56:02 PM,2.4,22.9759,23.79202
6:56:02 PM,2.5,23.00785,23.80682
6:56:02 PM,2.6,23.02896,23.80246
6:56:02 PM,2.7,23.09496,23.84268
6:56:02 PM,2.8,23.14404,23.86553
6:56:02 PM,2.9,23.12,23.83315
6:56:03 PM,3,23.15412,23.84289
6:56:03 PM,3.1,23.15586,23.82791
6:56:03 PM,3.2,23.22066,23.863
6:56:03 PM,3.3,23.2474,23.85725
6:56:03 PM,3.4,23.22223,23.82359
6:56:03 PM,3.5,23.19813,23.79215
6:56:03 PM,3.6,23.2719,23.84128
6:56:03 PM,3.7,23.26207,23.81403
6:56:03 PM,3.8,23.31602,23.83943
6:56:03 PM,3.9,23.32037,23.82737
6:56:04 PM,4,23.41819,23.88995
6:56:04 PM,4.1,23.41198,23.87654
6:56:04 PM,4.2,23.40264,23.84255
6:56:04 PM,4.3,23.44496,23.85318
6:56:04 PM,4.4,23.48267,23.87278
6:56:04 PM,4.5,23.4989,23.87141
6:56:04 PM,4.6,23.51564,23.86231
6:56:04 PM,4.7,23.53669,23.86349
6:56:04 PM,4.8,23.58955,23.8866
6:56:04 PM,4.9,23.59404,23.87448
6:56:05 PM,5,23.64547,23.90344
6:56:05 PM,5.1,23.69625,23.93115
6:56:05 PM,5.2,23.6879,23.90529
6:56:05 PM,5.3,23.74493,23.92958
6:56:05 PM,5.4,23.7483,23.91992
6:56:05 PM,5.5,23.79741,23.94753
6:56:05 PM,5.6,23.85932,23.98224
6:56:05 PM,5.7,23.86604,23.97304
6:56:05 PM,5.8,23.94145,24.02204
6:56:05 PM,5.9,23.9348,24.0047
6:56:06 PM,6,23.96123,24.00338
6:56:06 PM,6.1,23.92963,23.96331
6:56:06 PM,6.2,23.98433,23.98704
6:56:06 PM,6.3,24.02645,24.00089
6:56:06 PM,6.4,24.06305,24.01819
6:56:06 PM,6.5,24.03454,23.98003
6:56:06 PM,6.6,24.08278,23.9997
6:56:06 PM,6.7,24.10234,24.00395
6:56:06 PM,6.8,24.17858,24.04255
6:56:06 PM,6.9,24.19723,24.05083
6:56:07 PM,7,24.19545,24.02713
6:56:07 PM,7.1,24.19822,24.01039
6:56:07 PM,7.2,24.23446,24.02507
6:56:07 PM,7.3,24.25785,24.01942
6:56:07 PM,7.4,24.29402,24.03892
6:56:07 PM,7.5,24.36465,24.08127
6:56:07 PM,7.6,24.33895,24.0453
6:56:07 PM,7.7,24.39369,24.07683
6:56:07 PM,7.8,24.49036,24.14121
6:56:07 PM,7.9,24.46492,24.11004
6:56:08 PM,8,24.52197,24.13402
6:56:08 PM,8.1,24.5175,24.1191
6:56:08 PM,8.2,24.57587,24.1525
6:56:08 PM,8.3,24.62542,24.1797
6:56:08 PM,8.4,24.63591,24.17779
6:56:08 PM,8.5,24.62598,24.15248
6:56:08 PM,8.6,24.67354,24.17377
6:56:08 PM,8.7,24.67769,24.16288
6:56:08 PM,8.8,24.74143,24.19815
6:56:08 PM,8.9,24.74562,24.18737
6:56:09 PM,9,24.79521,24.20274
6:56:09 PM,9.1,24.80034,24.19807
6:56:09 PM,9.2,24.81665,24.19315
6:56:09 PM,9.3,24.85009,24.20136
6:56:09 PM,9.4,24.85482,24.19185
6:56:09 PM,9.5,24.86963,24.19314
6:56:09 PM,9.6,24.91907,24.21026
6:56:09 PM,9.7,24.921,24.19775
6:56:09 PM,9.8,24.94329,24.19501
6:56:09 PM,9.9,24.9809,24.20866
6:56:10 PM,10,24.9886,24.20099
6:56:10 PM,10.1,24.98773,24.18493
6:56:10 PM,10.2,25.04633,24.21793
6:56:10 PM,10.3,25.08791,24.23285
6:56:10 PM,10.4,25.07803,24.20753
6:56:10 PM,10.5,25.13893,24.25188
6:56:10 PM,10.6,25.1482,24.23944
6:56:10 PM,10.7,25.11121,24.1989
6:56:10 PM,10.8,25.13333,24.19386
6:56:10 PM,10.9,25.16874,24.2123
6:56:11 PM,11,25.22438,24.24242
6:56:11 PM,11.1,25.30364,24.29627
6:56:11 PM,11.2,25.31477,24.29255
6:56:11 PM,11.3,25.35246,24.30786
6:56:11 PM,11.4,25.42861,24.36234
6:56:11 PM,11.5,25.36985,24.29516
6:56:11 PM,11.6,25.42058,24.31415
6:56:11 PM,11.7,25.42142,24.30715
6:56:11 PM,11.8,25.46964,24.32627
6:56:11 PM,11.9,25.48526,24.32975
6:56:12 PM,12,25.48895,24.3132
6:56:12 PM,12.1,25.53522,24.33772
6:56:12 PM,12.2,25.54548,24.32932
6:56:12 PM,12.3,25.59072,24.34897
6:56:12 PM,12.4,25.54829,24.30412
6:56:12 PM,12.5,25.63079,24.35506
6:56:12 PM,12.6,25.64748,24.35212
6:56:12 PM,12.7,25.65589,24.34698
6:56:12 PM,12.8,25.66995,24.34155
6:56:12 PM,12.9,25.68273,24.34132
6:56:13 PM,13,25.78786,24.41156
6:56:13 PM,13.1,25.77795,24.39205
6:56:13 PM,13.2,25.78834,24.37895
6:56:13 PM,13.3,25.79203,24.35888
6:56:13 PM,13.4,25.83119,24.38158
6:56:13 PM,13.5,25.85073,24.39423
6:56:13 PM,13.6,25.8543,24.37821
6:56:13 PM,13.7,25.91878,24.42145
6:56:13 PM,13.8,25.97608,24.45436
6:56:13 PM,13.9,25.97391,24.43649
6:56:14 PM,14,25.95286,24.4048
6:56:14 PM,14.1,25.96045,24.39357
6:56:14 PM,14.2,25.97225,24.38289
6:56:14 PM,14.3,26.03207,24.41652
6:56:14 PM,14.4,26.01752,24.39068
6:56:14 PM,14.5,25.98921,24.35333
6:56:14 PM,14.6,25.9971,24.3395
6:56:14 PM,14.7,26.03742,24.36307
6:56:14 PM,14.8,26.04062,24.35041
6:56:14 PM,14.9,26.09488,24.38945
6:56:15 PM,15,26.16384,24.43115
6:56:15 PM,15.1,26.12831,24.3933
6:56:15 PM,15.2,26.16098,24.40235
6:56:15 PM,15.3,26.17409,24.39373
6:56:15 PM,15.4,26.23359,24.43649
6:56:15 PM,15.5,26.21189,24.40271
6:56:15 PM,15.6,26.18851,24.35742
6:56:15 PM,15.7,26.18431,24.34048
6:56:15 PM,15.8,26.21772,24.35901
6:56:15 PM,15.9,26.21938,24.34688
6:56:16 PM,16,26.2873,24.38171
6:56:16 PM,16.1,26.28432,24.37625
6:56:16 PM,16.2,26.35272,24.42225
6:56:16 PM,16.3,26.32862,24.387
6:56:16 PM,16.4,26.34251,24.38477
6:56:16 PM,16.5,26.33503,24.36439
6:56:16 PM,16.6,26.38138,24.38754
6:56:16 PM,16.7,26.40597,24.39421
6:56:16 PM,16.8,26.43209,24.39722
6:56:16 PM,16.9,26.51809,24.46438
6:56:17 PM,17,26.52299,24.45322
6:56:17 PM,17.1,26.54473,24.46129
