Date,Time,Temperature,Treflect
8:15:00 PM,0,22.27685,23.19124
8:15:00 PM,0.1,22.33793,23.25165
8:15:00 PM,0.2,22.41037,23.31232
8:15:00 PM,0.3,22.45573,23.34686
8:15:00 PM,0.4,22.45035,23.32887
8:15:00 PM,0.5,22.46341,23.33512
8:15:00 PM,0.6,22.47312,23.34411
8:15:00 PM,0.7,22.50272,23.34669
8:15:00 PM,0.8,22.52965,23.35387
8:15:00 PM,0.9,22.57905,23.39161
8:15:01 PM,1,22.58335,23.37218
8:15:01 PM,1.1,22.66104,23.42623
8:15:01 PM,1.2,22.74051,23.49027
8:15:01 PM,1.3,22.71244,23.44725
8:15:01 PM,1.4,22.73706,23.45238
8:15:01 PM,1.5,22.74362,23.44668
8:15:01 PM,1.6,22.78641,23.46955
8:15:01 PM,1.7,22.85862,23.50629
8:15:01 PM,1.8,22.87601,23.50652
8:15:01 PM,1.9,22.91307,23.53784
8:15:02 PM,2,22.93065,23.51888
8:15:02 PM,2.1,22.99736,23.56332
8:15:02 PM,2.2,23.03313,23.5671
8:15:02 PM,2.3,23.03173,23.55901
8:15:02 PM,2.4,23.08614,23.5882
8:15:02 PM,2.5,23.12217,23.607
8:15:02 PM,2.6,23.17768,23.63705
8:15:02 PM,2.7,23.21964,23.65804
8:15:02 PM,2.8,23.2081,23.64392
8:15:02 PM,2.9,23.25936,23.66029
8:15:03 PM,3,23.29296,23.67442
8:15:03 PM,3.1,23.33847,23.69578
8:15:03 PM,3.2,23.33937,23.6751
8:15:03 PM,3.3,23.33336,23.66082
8:15:03 PM,3.4,23.34947,23.64055
8:15:03 PM,3.5,23.37682,23.65892
8:15:03 PM,3.6,23.42033,23.67578
8:15:03 PM,3.7,23.41243,23.6572
8:15:03 PM,3.8,23.49825,23.70512
8:15:03 PM,3.9,23.52379,23.72332
8:15:04 PM,4,23.55412,23.72581
8:15:04 PM,4.1,23.6076,23.75705
8:15:04 PM,4.2,23.63078,23.76254
8:15:04 PM,4.3,23.66967,23.77701
8:15:04 PM,4.4,23.64425,23.73199
8:15:04 PM,4.5,23.69633,23.75517
8:15:04 PM,4.6,23.72104,23.76783
8:15:04 PM,4.7,23.75105,23.77788
8:15:04 PM,4.8,23.74148,23.73825
8:15:04 PM,4.9,23.77659,23.75973
8:15:05 PM,5,23.78471,23.75397
8:15:05 PM,5.1,23.80629,23.75224
8:15:05 PM,5.2,23.87558,23.795
8:15:05 PM,5.3,23.86294,23.77532
8:15:05 PM,5.4,23.92921,23.79964
8:15:05 PM,5.5,23.97898,23.82146
8:15:05 PM,5.6,23.98575,23.81071
8:15:05 PM,5.7,24.00576,23.81489
8:15:05 PM,5.8,24.0042,23.78616
8:15:05 PM,5.9,24.01105,23.77926
8:15:06 PM,6,24.07176,23.82038
8:15:06 PM,6.1,24.07334,23.80797
8:15:06 PM,6.2,24.11005,23.81915
8:15:06 PM,6.3,24.12961,23.80879
8:15:06 PM,6.4,24.15366,23.81492
8:15:06 PM,6.5,24.15138,23.80047
8:15:06 PM,6.6,24.22169,23.84021
8:15:06 PM,6.7,24.23043,23.83329
8:15:06 PM,6.8,24.2972,23.87246
8:15:06 PM,6.9,24.31422,23.87596
8:15:07 PM,7,24.3854,23.90974
8:15:07 PM,7.1,24.37923,23.89217
