Time,Reltime,Treflect
16:26:22,22.4,22.23978
16:26:22,22.5,22.27161
16:26:22,22.6,22.30428
16:26:22,22.7,22.25385
16:26:22,22.8,22.24824
16:26:22,22.9,22.23571
16:26:23,23,22.31478
16:26:23,23.1,22.27904
16:26:23,23.2,22.2436
16:26:23,23.3,22.27897
16:26:23,23.4,22.21402
16:26:23,23.5,22.19916
16:26:23,23.6,22.21689
16:26:23,23.7,22.23162
16:26:23,23.8,22.20944
16:26:23,23.9,22.20103
16:26:24,24,22.21624
16:26:24,24.1,22.19502
16:26:24,24.2,22.19147
16:26:24,24.3,22.23817
16:26:24,24.4,22.22423
16:26:24,24.5,22.27988
16:26:24,24.6,22.24467
16:26:24,24.7,22.26825
16:26:24,24.8,22.22051
16:26:24,24.9,22.19608
16:26:25,25,22.20759
16:26:25,25.1,22.19728
16:26:25,25.2,22.19137
16:26:25,25.3,22.21046
16:26:25,25.4,22.23347
16:26:25,25.5,22.26015
16:26:25,25.6,22.21102
16:26:25,25.7,22.22792
16:26:25,25.8,22.22711
16:26:25,25.9,22.19644
16:26:26,26,22.19446
16:26:26,26.1,22.19817
16:26:26,26.2,22.21017
16:26:26,26.3,22.2259
16:26:26,26.4,22.23523
16:26:26,26.5,22.20167
16:26:26,26.6,22.22091
16:26:26,26.7,22.21487
16:26:26,26.8,22.22532
16:26:26,26.9,22.20917
16:26:27,27,22.20006
16:26:27,27.1,22.18829
16:26:27,27.2,22.19453
16:26:27,27.3,22.18089
16:26:27,27.4,22.23402
16:26:27,27.5,22.20549
16:26:27,27.6,22.22328
16:26:27,27.7,22.18396
16:26:27,27.8,22.18514
16:26:27,27.9,22.25388
16:26:28,28,22.25027
16:26:28,28.1,22.23817
16:26:28,28.2,22.21375
16:26:28,28.3,22.21375
16:26:28,28.4,22.20123
16:26:28,28.5,22.21641
16:26:28,28.6,22.1953
16:26:28,28.7,22.16764
16:26:28,28.8,22.19682
16:26:28,28.9,22.23833
16:26:29,29,22.21963
16:26:29,29.1,22.19418
16:26:29,29.2,22.19356
16:26:29,29.3,22.19406
16:26:29,29.4,22.26383
16:26:29,29.5,22.27053
16:26:29,29.6,22.25763
16:26:29,29.7,22.26034
16:26:29,29.8,22.26397
16:26:29,29.9,22.28862
16:26:30,30,22.29904
16:26:30,30.1,22.27563
16:26:30,30.2,22.29932
16:26:30,30.3,22.26758
16:26:30,30.4,22.2447
16:26:30,30.5,22.2579
16:26:30,30.6,22.25806
16:26:30,30.7,22.30347
16:26:30,30.8,22.24296
16:26:30,30.9,22.3127
16:26:31,31,22.29282
16:26:31,31.1,22.27702
16:26:31,31.2,22.27495
16:26:31,31.3,22.27002
16:26:31,31.4,22.29181
16:26:31,31.5,22.31756
16:26:31,31.6,22.3024
16:26:31,31.7,22.29224
16:26:31,31.8,22.30549
16:26:31,31.9,22.28823
16:26:32,32,22.31384
16:26:32,32.1,22.29662
16:26:32,32.2,22.34042
16:26:32,32.3,22.30118
16:26:32,32.4,22.33146
16:26:32,32.5,22.27831
16:26:32,32.6,22.2615
16:26:32,32.7,22.34473
16:26:32,32.8,22.39498
16:26:32,32.9,22.38644
16:26:33,33,22.40746
16:26:33,33.1,22.42776
16:26:33,33.2,22.41941
16:26:33,33.3,22.42542
16:26:33,33.4,22.4599
16:26:33,33.5,22.50326
16:26:33,33.6,22.42492
16:26:33,33.7,22.40146
16:26:33,33.8,22.40124
16:26:33,33.9,22.45252
16:26:34,34,22.43238
16:26:34,34.1,22.42196
16:26:34,34.2,22.42986
16:26:34,34.3,22.41388
16:26:34,34.4,22.43848
16:26:34,34.5,22.42028
16:26:34,34.6,22.45792
16:26:34,34.7,22.43216
16:26:34,34.8,22.40758
16:26:34,34.9,22.39484
16:26:35,35,22.45948
16:26:35,35.1,22.4257
16:26:35,35.2,22.42724
16:26:35,35.3,22.42536
16:26:35,35.4,22.47282
16:26:35,35.5,22.43233
16:26:35,35.6,22.43373
16:26:35,35.7,22.40907
16:26:35,35.8,22.46717
16:26:35,35.9,22.41696
16:26:36,36,22.43283
16:26:36,36.1,22.41809
16:26:36,36.2,22.40168
16:26:36,36.3,22.39344
16:26:36,36.4,22.39882
16:26:36,36.5,22.40902
16:26:36,36.6,22.40642
16:26:36,36.7,22.37742
16:26:36,36.8,22.39539
16:26:36,36.9,22.37841
16:26:37,37,22.46284
16:26:37,37.1,22.42577
16:26:37,37.2,22.45975
16:26:37,37.3,22.42841
16:26:37,37.4,22.41535
16:26:37,37.5,22.4771
16:26:37,37.6,22.50826
16:26:37,37.7,22.48567
16:26:37,37.8,22.46388
16:26:37,37.9,22.43523
16:26:38,38,22.41298
16:26:38,38.1,22.37885
16:26:38,38.2,22.46429
16:26:38,38.3,22.43617
16:26:38,38.4,22.45389
16:26:38,38.5,22.45512
16:26:38,38.6,22.4567
16:26:38,38.7,22.43578
16:26:38,38.8,22.49459
16:26:38,38.9,22.49724
16:26:39,39,22.46558
16:26:39,39.1,22.42373
16:26:39,39.2,22.38737
16:26:39,39.3,22.40089
16:26:39,39.4,22.42854
16:26:39,39.5,22.45469
16:26:39,39.6,22.41747
16:26:39,39.7,22.41996
16:26:39,39.8,22.36528
16:26:39,39.9,22.37794
16:26:40,40,22.40486
16:26:40,40.1,22.45456
16:26:40,40.2,22.40849
16:26:40,40.3,22.36791
16:26:40,40.4,22.42074
16:26:40,40.5,22.38584
16:26:40,40.6,22.41754
16:26:40,40.7,22.3896
16:26:40,40.8,22.40168
16:26:40,40.9,22.36709
16:26:41,41,22.32881
16:26:41,41.1,22.35723
16:26:41,41.2,22.37411
16:26:41,41.3,22.34184
16:26:41,41.4,22.36139
16:26:41,41.5,22.3544
16:26:41,41.6,22.37824
16:26:41,41.7,22.37823
16:26:41,41.8,22.35431
16:26:41,41.9,22.42068
16:26:42,42,22.36519
16:26:42,42.1,22.37757
16:26:42,42.2,22.44047
16:26:42,42.3,22.41841
16:26:42,42.4,22.41131
16:26:42,42.5,22.38734
16:26:42,42.6,22.36875
16:26:42,42.7,22.41738
16:26:42,42.8,22.39926
16:26:42,42.9,22.37851
16:26:43,43,22.3605
16:26:43,43.1,22.35372
16:26:43,43.2,22.38256
16:26:43,43.3,22.38626
16:26:43,43.4,22.40891
16:26:43,43.5,22.45593
16:26:43,43.6,22.43628
16:26:43,43.7,22.41589
16:26:43,43.8,22.45463
16:26:43,43.9,22.43203
16:26:44,44,22.41664
16:26:44,44.1,22.41707
16:26:44,44.2,22.44395
16:26:44,44.3,22.49543
16:26:44,44.4,22.46562
16:26:44,44.5,22.45248
16:26:44,44.6,22.44704
16:26:44,44.7,22.43322
16:26:44,44.8,22.43187
16:26:44,44.9,22.43771
16:26:45,45,22.42364
16:26:45,45.1,22.42727
16:26:45,45.2,22.45145
16:26:45,45.3,22.47681
16:26:45,45.4,22.47578
16:26:45,45.5,22.45359
16:26:45,45.6,22.46116
16:26:45,45.7,22.47317
16:26:45,45.8,22.45962
16:26:45,45.9,22.44406
16:26:46,46,22.43405
16:26:46,46.1,22.40585
16:26:46,46.2,22.43106
16:26:46,46.3,22.41911
16:26:46,46.4,22.46909
16:26:46,46.5,22.45371
16:26:46,46.6,22.46787
16:26:46,46.7,22.50283
16:26:46,46.8,22.44948
16:26:46,46.9,22.42864
16:26:47,47,22.50325
16:26:47,47.1,22.48869
16:26:47,47.2,22.44706
16:26:47,47.3,22.45142
16:26:47,47.4,22.48669
16:26:47,47.5,22.47071
16:26:47,47.6,22.43198
16:26:47,47.7,22.42974
16:26:47,47.8,22.49499
16:26:47,47.9,22.47669
16:26:48,48,22.48352
16:26:48,48.1,22.48802
16:26:48,48.2,22.45298
16:26:48,48.3,22.43956
16:26:48,48.4,22.45929
16:26:48,48.5,22.4696
16:26:48,48.6,22.49293
16:26:48,48.7,22.47712
16:26:48,48.8,22.43636
16:26:48,48.9,22.45483
16:26:49,49,22.4998
16:26:49,49.1,22.4756
16:26:49,49.2,22.44549
16:26:49,49.3,22.50089
16:26:49,49.4,22.52824
16:26:49,49.5,22.493
16:26:49,49.6,22.52452
16:26:49,49.7,22.52268
16:26:49,49.8,22.47998
16:26:49,49.9,22.46059
16:26:50,50,22.50161
16:26:50,50.1,22.4683
16:26:50,50.2,22.46581
16:26:50,50.3,22.49271
16:26:50,50.4,22.48569
16:26:50,50.5,22.45211
16:26:50,50.6,22.50476
16:26:50,50.7,22.49547
16:26:50,50.8,22.4724
16:26:50,50.9,22.43801
16:26:51,51,22.44605
16:26:51,51.1,22.47964
16:26:51,51.2,22.45864
16:26:51,51.3,22.43071
16:26:51,51.4,22.47796
16:26:51,51.5,22.45197
16:26:51,51.6,22.48875
16:26:51,51.7,22.4915
16:26:51,51.8,22.49761
16:26:51,51.9,22.51509
16:26:52,52,22.47341
16:26:52,52.1,22.49104
16:26:52,52.2,22.54933
16:26:52,52.3,22.51052
16:26:52,52.4,22.49985
16:26:52,52.5,22.45318
16:26:52,52.6,22.4369
16:26:52,52.7,22.47096
16:26:52,52.8,22.49127
16:26:52,52.9,22.45135
16:26:53,53,22.4769
16:26:53,53.1,22.46206
16:26:53,53.2,22.50203
16:26:53,53.3,22.47622
16:26:53,53.4,22.44624
16:26:53,53.5,22.53023
16:26:53,53.6,22.48586
16:26:53,53.7,22.48104
16:26:53,53.8,22.49356
16:26:53,53.9,22.49076
16:26:54,54,22.47835
16:26:54,54.1,22.45716
16:26:54,54.2,22.45812
16:26:54,54.3,22.44563
16:26:54,54.4,22.41561
16:26:54,54.5,22.43101
16:26:54,54.6,22.43875
16:26:54,54.7,22.41797
16:26:54,54.8,22.41256
16:26:54,54.9,22.43266
16:26:55,55,22.44219
16:26:55,55.1,22.47532
16:26:55,55.2,22.47233
16:26:55,55.3,22.4893
16:26:55,55.4,22.55679
16:26:55,55.5,22.55218
16:26:55,55.6,22.49813
16:26:55,55.7,22.51317
16:26:55,55.8,22.5114
16:26:55,55.9,22.54036
16:26:56,56,22.58603
16:26:56,56.1,22.58363
16:26:56,56.2,22.52436
16:26:56,56.3,22.55964
16:26:56,56.4,22.5217
16:26:56,56.5,22.50304
16:26:56,56.6,22.50671
16:26:56,56.7,22.51346
16:26:56,56.8,22.4952
16:26:56,56.9,22.53222
16:26:57,57,22.46407
16:26:57,57.1,22.4605
16:26:57,57.2,22.44997
16:26:57,57.3,22.43333
16:26:57,57.4,22.4838
16:26:57,57.5,22.43804
16:26:57,57.6,22.4564
16:26:57,57.7,22.46237
16:26:57,57.8,22.51436
16:26:57,57.9,22.46443
16:26:58,58,22.44764
16:26:58,58.1,22.46078
16:26:58,58.2,22.44392
16:26:58,58.3,22.45333
16:26:58,58.4,22.50957
16:26:58,58.5,22.55728
16:26:58,58.6,22.49089
16:26:58,58.7,22.48429
16:26:58,58.8,22.4699
16:26:58,58.9,22.47594
16:26:59,59,22.46085
16:26:59,59.1,22.47826
16:26:59,59.2,22.50035
16:26:59,59.3,22.49542
16:26:59,59.4,22.43658
16:26:59,59.5,22.45159
16:26:59,59.6,22.45988
16:26:59,59.7,22.5094
16:26:59,59.8,22.49122
16:26:59,59.9,22.50534
16:27:00,60,22.50191
16:27:00,60.1,22.47364
16:27:00,60.2,22.51364
16:27:00,60.3,22.50056
16:27:00,60.4,22.43729
16:27:00,60.5,22.46566
16:27:00,60.6,22.49957
16:27:00,60.7,22.50062
16:27:00,60.8,22.51201
16:27:00,60.9,22.52954
16:27:01,61,22.47455
16:27:01,61.1,22.44667
16:27:01,61.2,22.49519
16:27:01,61.3,22.52277
16:27:01,61.4,22.52993
16:27:01,61.5,22.49578
16:27:01,61.6,22.49004
16:27:01,61.7,22.54566
16:27:01,61.8,22.53822
16:27:01,61.9,22.53234
16:27:02,62,22.5299
16:27:02,62.1,22.51349
16:27:02,62.2,22.50793
16:27:02,62.3,22.50546
16:27:02,62.4,22.51547
16:27:02,62.5,22.53868
16:27:02,62.6,22.51819
16:27:02,62.7,22.52896
16:27:02,62.8,22.49307
16:27:02,62.9,22.48741
16:27:03,63,22.53079
16:27:03,63.1,22.55221
16:27:03,63.2,22.49136
16:27:03,63.3,22.53442
16:27:03,63.4,22.50433
16:27:03,63.5,22.54202
16:27:03,63.6,22.53522
16:27:03,63.7,22.55539
16:27:03,63.8,22.51545
16:27:03,63.9,22.56697
16:27:04,64,22.53091
16:27:04,64.1,22.53531
16:27:04,64.2,22.48708
16:27:04,64.3,22.47901
16:27:04,64.4,22.52152
16:27:04,64.5,22.55266
16:27:04,64.6,22.53053
16:27:04,64.7,22.55252
16:27:04,64.8,22.48289
16:27:04,64.9,22.46091
16:27:05,65,22.52954
16:27:05,65.1,22.52832
16:27:05,65.2,22.52393
16:27:05,65.3,22.51245
16:27:05,65.4,22.50191
16:27:05,65.5,22.47424
16:27:05,65.6,22.48148
16:27:05,65.7,22.47771
16:27:05,65.8,22.48308
16:27:05,65.9,22.53106
16:27:06,66,22.54184
16:27:06,66.1,22.52453
16:27:06,66.2,22.53335
16:27:06,66.3,22.52115
16:27:06,66.4,22.49677
16:27:06,66.5,22.4832
16:27:06,66.6,22.55442
16:27:06,66.7,22.52598
16:27:06,66.8,22.53971
16:27:06,66.9,22.5367
16:27:07,67,22.52948
16:27:07,67.1,22.56081
16:27:07,67.2,22.54947
16:27:07,67.3,22.54912
16:27:07,67.4,22.51554
16:27:07,67.5,22.54848
16:27:07,67.6,22.60032
16:27:07,67.7,22.60007
16:27:07,67.8,22.5661
16:27:07,67.9,22.50514
16:27:08,68,22.53892
16:27:08,68.1,22.53437
16:27:08,68.2,22.53188
16:27:08,68.3,22.58235
16:27:08,68.4,22.56299
16:27:08,68.5,22.54459
16:27:08,68.6,22.4919
16:27:08,68.7,22.50684
16:27:08,68.8,22.56146
16:27:08,68.9,22.60459
16:27:09,69,22.58484
16:27:09,69.1,22.57487
16:27:09,69.2,22.55149
16:27:09,69.3,22.53124
16:27:09,69.4,22.5572
16:27:09,69.5,22.54302
16:27:09,69.6,22.57076
16:27:09,69.7,22.54447
16:27:09,69.8,22.5107
16:27:09,69.9,22.51521
16:27:10,70,22.54112
16:27:10,70.1,22.54055
16:27:10,70.2,22.52046
16:27:10,70.3,22.55946
16:27:10,70.4,22.5485
16:27:10,70.5,22.58628
16:27:10,70.6,22.52239
16:27:10,70.7,22.52931
16:27:10,70.8,22.52457
16:27:10,70.9,22.52756
16:27:11,71,22.50968
16:27:11,71.1,22.59472
16:27:11,71.2,22.61583
16:27:11,71.3,22.59038
16:27:11,71.4,22.58652
16:27:11,71.5,22.54623
16:27:11,71.6,22.53181
16:27:11,71.7,22.57379
16:27:11,71.8,22.50653
16:27:11,71.9,22.52662
16:27:12,72,22.54962
16:27:12,72.1,22.55079
16:27:12,72.2,22.56183
16:27:12,72.3,22.56758
16:27:12,72.4,22.58892
16:27:12,72.5,22.5835
16:27:12,72.6,22.59016
16:27:12,72.7,22.58546
16:27:12,72.8,22.5773
16:27:12,72.9,22.58018
16:27:13,73,22.57902
16:27:13,73.1,22.58117
16:27:13,73.2,22.57992
16:27:13,73.3,22.60893
16:27:13,73.4,22.59868
16:27:13,73.5,22.53641
16:27:13,73.6,22.57684
16:27:13,73.7,22.56083
16:27:13,73.8,22.6286
16:27:13,73.9,22.58202
16:27:14,74,22.55111
16:27:14,74.1,22.54177
16:27:14,74.2,22.58404
16:27:14,74.3,22.55377
16:27:14,74.4,22.61711
16:27:14,74.5,22.57855
16:27:14,74.6,22.58607
16:27:14,74.7,22.57265
16:27:14,74.8,22.6686
16:27:14,74.9,22.66219
16:27:15,75,22.66995
16:27:15,75.1,22.64014
16:27:15,75.2,22.60524
16:27:15,75.3,22.5858
16:27:15,75.4,22.60066
16:27:15,75.5,22.62625
16:27:15,75.6,22.65212
16:27:15,75.7,22.64499
16:27:15,75.8,22.60406
16:27:15,75.9,22.60472
16:27:16,76,22.66703
16:27:16,76.1,22.60405
16:27:16,76.2,22.61009
16:27:16,76.3,22.67396
16:27:16,76.4,22.63938
16:27:16,76.5,22.634
16:27:16,76.6,22.69271
16:27:16,76.7,22.68846
16:27:16,76.8,22.6583
16:27:16,76.9,22.65155
16:27:17,77,22.71552
16:27:17,77.1,22.66066
16:27:17,77.2,22.66061
16:27:17,77.3,22.62296
16:27:17,77.4,22.6164
16:27:17,77.5,22.60658
16:27:17,77.6,22.6208
16:27:17,77.7,22.63645
16:27:17,77.8,22.62446
16:27:17,77.9,22.59712
16:27:18,78,22.59761
16:27:18,78.1,22.58297
16:27:18,78.2,22.64472
16:27:18,78.3,22.61481
16:27:18,78.4,22.55768
16:27:18,78.5,22.58761
16:27:18,78.6,22.61451
16:27:18,78.7,22.61703
16:27:18,78.8,22.60829
16:27:18,78.9,22.59464
16:27:19,79,22.6238
16:27:19,79.1,22.60574
16:27:19,79.2,22.5964
16:27:19,79.3,22.57255
16:27:19,79.4,22.64021
16:27:19,79.5,22.61222
16:27:19,79.6,22.57831
16:27:19,79.7,22.54651
16:27:19,79.8,22.53745
16:27:19,79.9,22.54027
16:27:20,80,22.54573
16:27:20,80.1,22.52697
16:27:20,80.2,22.54811
16:27:20,80.3,22.58579
16:27:20,80.4,22.5291
16:27:20,80.5,22.53976
16:27:20,80.6,22.60894
16:27:20,80.7,22.54744
16:27:20,80.8,22.55661
16:27:20,80.9,22.57121
16:27:21,81,22.60192
16:27:21,81.1,22.64072
16:27:21,81.2,22.67083
16:27:21,81.3,22.6416
16:27:21,81.4,22.66631
16:27:21,81.5,22.66628
16:27:21,81.6,22.65244
16:27:21,81.7,22.65562
16:27:21,81.8,22.69731
16:27:21,81.9,22.64119
16:27:22,82,22.63991
16:27:22,82.1,22.65197
16:27:22,82.2,22.6637
16:27:22,82.3,22.66204
16:27:22,82.4,22.66237
16:27:22,82.5,22.65203
16:27:22,82.6,22.66314
16:27:22,82.7,22.68274
16:27:22,82.8,22.67756
16:27:22,82.9,22.68277
16:27:23,83,22.71169
16:27:23,83.1,22.67914
16:27:23,83.2,22.66752
16:27:23,83.3,22.64978
16:27:23,83.4,22.63346
16:27:23,83.5,22.6977
16:27:23,83.6,22.69804
16:27:23,83.7,22.67575
16:27:23,83.8,22.66296
16:27:23,83.9,22.67732
16:27:24,84,22.6902
16:27:24,84.1,22.70143
16:27:24,84.2,22.73895
16:27:24,84.3,22.7095
16:27:24,84.4,22.67533
16:27:24,84.5,22.66662
16:27:24,84.6,22.65191
16:27:24,84.7,22.64457
16:27:24,84.8,22.6414
16:27:24,84.9,22.61184
16:27:25,85,22.64909
16:27:25,85.1,22.62702
16:27:25,85.2,22.64673
16:27:25,85.3,22.63294
16:27:25,85.4,22.6041
16:27:25,85.5,22.58199
16:27:25,85.6,22.56696
16:27:25,85.7,22.56199
16:27:25,85.8,22.63636
16:27:25,85.9,22.59477
16:27:26,86,22.5579
16:27:26,86.1,22.6159
16:27:26,86.2,22.63432
16:27:26,86.3,22.58131
16:27:26,86.4,22.58212
16:27:26,86.5,22.55042
16:27:26,86.6,22.57768
16:27:26,86.7,22.59349
16:27:26,86.8,22.63021
16:27:26,86.9,22.63386
16:27:27,87,22.60695
16:27:27,87.1,22.62711
16:27:27,87.2,22.58654
16:27:27,87.3,22.56548
16:27:27,87.4,22.55204
16:27:27,87.5,22.64265
16:27:27,87.6,22.66352
16:27:27,87.7,22.63506
16:27:27,87.8,22.57411
16:27:27,87.9,22.55741
16:27:28,88,22.54848
16:27:28,88.1,22.56237
16:27:28,88.2,22.57317
16:27:28,88.3,22.53812
16:27:28,88.4,22.53488
16:27:28,88.5,22.56261
16:27:28,88.6,22.55852
16:27:28,88.7,22.59611
16:27:28,88.8,22.59111
16:27:28,88.9,22.57164
16:27:29,89,22.64383
16:27:29,89.1,22.64701
16:27:29,89.2,22.60675
16:27:29,89.3,22.60552
16:27:29,89.4,22.59069
16:27:29,89.5,22.57679
16:27:29,89.6,22.60421
16:27:29,89.7,22.60225
16:27:29,89.8,22.56258
16:27:29,89.9,22.54352
16:27:30,90,22.53018
16:27:30,90.1,22.59846
16:27:30,90.2,22.5683
16:27:30,90.3,22.60919
16:27:30,90.4,22.61047
16:27:30,90.5,22.58661
16:27:30,90.6,22.58607
16:27:30,90.7,22.63445
16:27:30,90.8,22.59881
16:27:30,90.9,22.6218
16:27:31,91,22.60651
16:27:31,91.1,22.61271
16:27:31,91.2,22.6167
16:27:31,91.3,22.58963
16:27:31,91.4,22.57017
16:27:31,91.5,22.5902
16:27:31,91.6,22.58334
16:27:31,91.7,22.56831
16:27:31,91.8,22.55218
16:27:31,91.9,22.61011
16:27:32,92,22.60462
16:27:32,92.1,22.56782
16:27:32,92.2,22.54229
16:27:32,92.3,22.5967
16:27:32,92.4,22.56218
16:27:32,92.5,22.53447
16:27:32,92.6,22.54819
16:27:32,92.7,22.52356
16:27:32,92.8,22.51878
16:27:32,92.9,22.53641
16:27:33,93,22.50048
16:27:33,93.1,22.52099
16:27:33,93.2,22.48915
16:27:33,93.3,22.49249
16:27:33,93.4,22.55567
16:27:33,93.5,22.50813
16:27:33,93.6,22.54164
16:27:33,93.7,22.54774
16:27:33,93.8,22.5331
16:27:33,93.9,22.53927
16:27:34,94,22.55197
16:27:34,94.1,22.54164
16:27:34,94.2,22.51145
16:27:34,94.3,22.51518
