Date,Time,Temperature,Treflect
5:20:00 PM,0,22.3699,23.09813
5:20:00 PM,0.1,22.41995,23.13463
5:20:00 PM,0.2,22.47261,23.17414
5:20:00 PM,0.3,22.5305,23.21713
5:20:00 PM,0.4,22.53924,23.21423
5:20:00 PM,0.5,22.55964,23.21481
5:20:00 PM,0.6,22.62708,23.24922
5:20:00 PM,0.7,22.63065,23.24444
5:20:00 PM,0.8,22.65414,23.25551
5:20:00 PM,0.9,22.66179,23.23773
5:20:01 PM,1,22.70514,23.25979
5:20:01 PM,1.1,22.76284,23.29476
5:20:01 PM,1.2,22.83253,23.33305
5:20:01 PM,1.3,22.85403,23.3327
5:20:01 PM,1.4,22.90444,23.35762
5:20:01 PM,1.5,22.89844,23.33913
5:20:01 PM,1.6,22.96193,23.37732
5:20:01 PM,1.7,23.0409,23.42617
5:20:01 PM,1.8,23.0385,23.41117
5:20:01 PM,1.9,23.09486,23.44156
5:20:02 PM,2,23.15688,23.46997
5:20:02 PM,2.1,23.15809,23.44925
5:20:02 PM,2.2,23.171,23.43862
5:20:02 PM,2.3,23.19551,23.44161
5:20:02 PM,2.4,23.23634,23.45102
5:20:02 PM,2.5,23.29622,23.48143
5:20:02 PM,2.6,23.31982,23.48084
5:20:02 PM,2.7,23.34556,23.47542
5:20:02 PM,2.8,23.36181,23.47103
5:20:02 PM,2.9,23.44403,23.5053
5:20:03 PM,3,23.45461,23.49853
5:20:03 PM,3.1,23.4764,23.50644
5:20:03 PM,3.2,23.4739,23.49167
5:20:03 PM,3.3,23.55772,23.52848
5:20:03 PM,3.4,23.59,23.55137
5:20:03 PM,3.5,23.65327,23.58398
5:20:03 PM,3.6,23.68542,23.59455
5:20:03 PM,3.7,23.74229,23.60331
5:20:03 PM,3.8,23.72131,23.5838
5:20:03 PM,3.9,23.76831,23.60314
5:20:04 PM,4,23.80012,23.59076
5:20:04 PM,4.1,23.82857,23.60457
5:20:04 PM,4.2,23.81837,23.58054
5:20:04 PM,4.3,23.91981,23.62664
5:20:04 PM,4.4,23.89924,23.59184
5:20:04 PM,4.5,23.87632,23.55078
