Filename = G:\lettuce\Rec-0908-lettuce-2-000144-251_17_18_28_976.seq
Units = Temperature (C)
Time = 251:17:19:39.261000
FrameNumber = 704
Preset = 0

2.702924e+01,2.709493e+01,2.705552e+01,2.692404e+01,2.692404e+01,2.699637e+01,2.698980e+01,2.698322e+01,2.700952e+01,2.704238e+01,2.705552e+01,2.689772e+01,2.713433e+01,2.705552e+01,2.693062e+01,2.711463e+01,2.691746e+01,2.718027e+01,2.691088e+01,2.688456e+01,2.685824e+01,2.684507e+01,2.681874e+01,2.685824e+01,2.689772e+01,2.695692e+01,2.702266e+01,2.690430e+01,2.679898e+01,2.704238e+01,2.694377e+01,2.681215e+01,2.681215e+01,2.685824e+01,2.688456e+01,2.691746e+01,2.675287e+01,2.687140e+01,2.672651e+01,2.676605e+01,2.667378e+01,2.673310e+01,2.671333e+01,2.665400e+01,2.668697e+01,2.672651e+01,2.660782e+01,2.648900e+01,2.646918e+01,2.648240e+01,2.650221e+01,2.644936e+01,2.638327e+01,2.632375e+01,2.635682e+01,2.638988e+01,2.636343e+01,2.627743e+01,2.631052e+01,2.642293e+01,2.619136e+01,2.618473e+01,2.627081e+01,2.614498e+01,2.614498e+01,2.612510e+01,2.601237e+01,2.615161e+01,2.594600e+01,2.613836e+01,2.608533e+01,2.613836e+01,2.603891e+01,2.589952e+01,2.581979e+01,2.601237e+01,2.597256e+01,2.579320e+01,2.589288e+01,2.592608e+01,2.587295e+01,2.585302e+01,2.605217e+01,2.579320e+01,2.598583e+01,2.601237e+01,2.581979e+01,2.593936e+01,2.589288e+01,2.587959e+01,2.581979e+01,2.563351e+01,2.583308e+01,2.583973e+01,2.591944e+01,2.575330e+01,2.585966e+01,2.596592e+01,2.587295e+01,2.588624e+01,2.597256e+01,2.597256e+01,2.581979e+01,2.592608e+01,2.594600e+01,2.588624e+01,2.599247e+01,2.597256e+01,2.612510e+01,2.609196e+01,2.593272e+01,2.606544e+01,2.607207e+01,2.627081e+01,2.604554e+01,2.623771e+01,2.614498e+01,2.620461e+01,2.618473e+01,2.638327e+01,2.625757e+01,2.631052e+01,2.618473e+01,2.644276e+01,2.648240e+01,2.633698e+01,2.648240e+01,2.644936e+01,2.648900e+01,2.648240e+01,2.655503e+01,2.656823e+01,2.650881e+01,2.670674e+01,2.691088e+01,2.677264e+01,2.683191e+01,2.683191e+01,2.680557e+01,2.685824e+01,2.695035e+01,2.689114e+01,2.687140e+01,2.701609e+01,2.701609e+01,2.706209e+01,2.704238e+01,2.710150e+01,2.690430e+01,2.691746e+01,2.708179e+01,2.702266e+01,2.708179e+01,2.709493e+01,2.705552e+01,2.711463e+01,2.729177e+01,2.725243e+01,2.715402e+01,2.726555e+01,2.710150e+01,2.708179e+01,2.712776e+01,2.716059e+01,2.719996e+01,2.721964e+01,2.720652e+01,2.730488e+01,2.731799e+01,2.735731e+01,2.739006e+01,2.726555e+01,2.729833e+01,2.718684e+01,2.733110e+01,2.737041e+01,2.757328e+01,2.718684e+01,2.737696e+01,2.733110e+01,2.744899e+01,2.727866e+01,2.731799e+01,2.716715e+01,2.725899e+01,2.738351e+01,2.733110e+01,2.723932e+01,2.731799e+01,2.733765e+01,2.731799e+01,2.729177e+01,2.730488e+01,2.732454e+01,2.729177e+01,2.727210e+01,2.735731e+01,2.729177e+01,2.751443e+01,2.752097e+01,2.731799e+01,2.731144e+01,2.717371e+01,2.735731e+01,2.727866e+01,2.727210e+01,2.722620e+01,2.731799e+01,2.727210e+01,2.733765e+01,2.752751e+01,2.751443e+01,2.742935e+01,2.750788e+01,2.732454e+01,2.733765e+01,2.739661e+01,2.737041e+01,2.745553e+01,2.749480e+01,2.744244e+01,2.735076e+01,2.750788e+01,2.753405e+01,2.752097e+01,2.746862e+01,2.748171e+01,2.731799e+01,2.733110e+01,2.734420e+01,2.746208e+01,2.734420e+01,2.732454e+01,2.750134e+01,2.746862e+01,2.737696e+01,2.736386e+01,2.741625e+01,2.737041e+01,2.734420e+01,2.724588e+01,2.723276e+01,2.721964e+01,2.729177e+01,2.725243e+01,2.724588e+01,2.718027e+01,2.728522e+01,2.721308e+01,2.729833e+01,2.718027e+01,2.722620e+01,2.739006e+01,2.723932e+01,2.722620e+01,2.722620e+01,2.725899e+01,2.728522e+01,2.726555e+01,2.731144e+01,2.713433e+01,2.719340e+01,2.733765e+01,2.731144e+01,2.729177e+01,2.738351e+01,2.727210e+01,2.724588e+01,2.724588e+01,2.730488e+01,2.727210e+01,2.723932e+01,2.724588e+01,2.724588e+01,2.722620e+01,2.723276e+01,2.728522e+01,2.730488e+01,2.730488e+01,2.727210e+01,2.729177e+01,2.726555e+01,2.725899e+01,2.725243e+01,2.723932e+01,2.717371e+01,2.739661e+01,2.731144e+01,2.723932e+01,2.722620e+01,2.735731e+01,2.721964e+01,2.739661e+01,2.740970e+01,2.738351e+01,2.730488e+01,2.740970e+01,2.751443e+01,2.734420e+01,2.733110e+01,2.743589e+01,2.732454e+01,2.727210e+01,2.742280e+01,2.727210e+01,2.714746e+01,2.714089e+01,2.729177e+01,2.733765e+01,2.739006e+01,2.740316e+01,2.726555e+01,2.729833e+01,2.729177e+01,2.731799e+01,2.732454e+01,2.732454e+01,2.729833e+01,2.719340e+01,2.729177e+01,2.727210e+01,2.729833e+01,2.729177e+01,2.759290e+01,2.729177e+01,2.725243e+01,2.745553e+01,2.731144e+01,2.733765e+01,2.730488e+01,2.732454e+01,2.724588e+01,2.737041e+01,2.735076e+01,2.734420e+01,2.740970e+01,2.737696e+01,2.739006e+01,2.737041e+01,2.737041e+01,2.734420e+01,2.735076e+01,2.730488e+01,2.731144e+01,2.729833e+01,2.729833e+01,2.737041e+01,2.730488e+01,2.731799e+01,2.729833e+01,2.723276e+01,2.736386e+01,2.733110e+01,2.733110e+01,2.727866e+01,2.737041e+01,2.737041e+01,2.725899e+01,2.738351e+01,2.733765e+01,2.723932e+01,2.740970e+01,2.735076e+01,2.731799e+01,2.731799e+01,2.737696e+01,2.737041e+01,2.733765e+01,2.728522e+01,2.727866e+01,2.727210e+01,2.726555e+01,2.759943e+01,2.745553e+01,2.738351e+01,2.718684e+01,2.736386e+01,2.736386e+01,2.761904e+01,2.740316e+01,2.754713e+01,2.737696e+01,2.742280e+01,2.750788e+01,2.737696e+01,2.747517e+01,2.752097e+01,2.747517e+01,2.740970e+01,2.743589e+01,2.748825e+01,2.731144e+01,2.752751e+01,2.746208e+01,2.752097e+01,2.740316e+01,2.751443e+01,2.747517e+01,2.757982e+01,2.754713e+01,2.754713e+01,2.734420e+01,2.754059e+01,2.754713e+01,2.752097e+01,2.767131e+01,2.759290e+01,2.764518e+01,2.744244e+01,2.763865e+01,2.761251e+01,2.747517e+01,2.768438e+01,2.740970e+01,2.752751e+01,2.753405e+01,2.742935e+01,2.750788e+01,2.750134e+01,2.740970e+01,2.744244e+01,2.750134e+01,2.750134e+01,2.733110e+01,2.768438e+01,2.750134e+01,2.746208e+01,2.750134e+01,2.754059e+01,2.750134e+01,2.768438e+01,2.770397e+01,2.746208e+01,2.733765e+01,2.747517e+01,2.750134e+01,2.744899e+01,2.745553e+01,2.743589e+01,2.771050e+01,2.761251e+01,2.750788e+01,2.744899e+01,2.739661e+01,2.742280e+01,2.742280e+01,2.747517e+01,2.756675e+01,2.739661e+01,2.738351e+01,2.741625e+01,2.748825e+01,2.774314e+01,2.775620e+01,2.759290e+01,2.739661e+01,2.744244e+01,2.735731e+01,2.740970e+01,2.746208e+01,2.739661e+01,2.742935e+01,2.740316e+01,2.743589e+01,2.741625e+01,2.740316e+01,2.739006e+01,2.744244e+01,2.740316e+01,2.750788e+01,2.748171e+01,2.738351e+01,2.749480e+01,2.726555e+01,2.726555e+01,2.737696e+01,2.740316e+01,2.734420e+01,2.735731e+01,2.742280e+01,2.731144e+01,2.739006e+01,2.737696e+01,2.748825e+01,2.744244e+01,2.746862e+01,2.737696e+01,2.744244e+01,2.735076e+01,2.731144e+01,2.728522e+01,2.734420e+01,2.735731e+01,2.730488e+01,2.739006e+01,2.739006e+01,2.738351e+01,2.724588e+01,2.735731e+01,2.732454e+01,2.731144e+01,2.733110e+01,2.733765e+01,2.731144e+01,2.735076e+01,2.726555e+01,2.722620e+01,2.719340e+01,2.725243e+01,2.720652e+01,2.737696e+01,2.719996e+01,2.737696e+01,2.719996e+01,2.735076e+01,2.735731e+01,2.740316e+01,2.742280e+01,2.728522e+01,2.727210e+01,2.728522e+01,2.727866e+01,2.730488e+01,2.727866e+01,2.725899e+01,2.735731e+01,2.722620e+01,2.736386e+01,2.734420e+01,2.737696e+01,2.731799e+01,2.735731e+01,2.735076e+01,2.728522e+01,2.729833e+01,2.725243e+01,2.723276e+01,2.730488e+01,2.720652e+01,2.731144e+01,2.731144e+01,2.727866e+01,2.718027e+01,2.743589e+01,2.723932e+01,2.721964e+01,2.744899e+01,2.736386e+01,2.738351e+01,2.717371e+01,2.727210e+01,2.720652e+01,2.729177e+01,2.731799e+01,2.731799e+01,2.725899e+01,2.718027e+01,2.727866e+01,2.721964e+01,2.729177e+01,2.710806e+01,2.671333e+01,2.649561e+01,2.627743e+01,2.597256e+01,2.566680e+01,2.556690e+01,2.535348e+01,2.515299e+01,2.490520e+01,2.489179e+01,2.491191e+01,2.499903e+01,2.533344e+01,2.564683e+01,2.606544e+01,2.637666e+01,2.675946e+01,2.699637e+01,2.720652e+01,2.705552e+01,2.700952e+01,2.725243e+01,2.731799e+01,2.732454e+01,2.721308e+01,2.731799e+01,2.737041e+01,2.727210e+01,2.725899e+01,2.725899e+01,2.724588e+01,2.727866e+01,2.720652e+01,2.718027e+01,2.721964e+01,2.733110e+01,2.719996e+01,2.719340e+01,2.713433e+01,2.723276e+01,2.721964e+01,2.723276e+01,2.724588e+01,2.732454e+01,2.719996e+01,2.731144e+01,2.728522e+01,2.733765e+01,2.734420e+01,2.716715e+01,2.735731e+01,2.731799e+01,2.721308e+01,2.738351e+01,2.731144e+01,2.729833e+01,2.742280e+01,2.731144e+01,2.744244e+01,2.742280e+01,2.741625e+01,2.757982e+01,2.722620e+01,2.744899e+01,2.740970e+01,2.738351e+01,2.748825e+01,2.743589e+01,2.751443e+01,2.769744e+01,2.739006e+01,2.743589e+01,2.750134e+01,2.741625e+01,2.750134e+01,2.744244e+01,2.753405e+01,2.756675e+01,2.755367e+01
2.704238e+01,2.697665e+01,2.698322e+01,2.711463e+01,2.698980e+01,2.697008e+01,2.695035e+01,2.697665e+01,2.700294e+01,2.710150e+01,2.696350e+01,2.702924e+01,2.701609e+01,2.677922e+01,2.698322e+01,2.700952e+01,2.707523e+01,2.698322e+01,2.683191e+01,2.700952e+01,2.683849e+01,2.693062e+01,2.691088e+01,2.700294e+01,2.691746e+01,2.693062e+01,2.689772e+01,2.691746e+01,2.692404e+01,2.691746e+01,2.704238e+01,2.693719e+01,2.692404e+01,2.687798e+01,2.689772e+01,2.696350e+01,2.688456e+01,2.683849e+01,2.676605e+01,2.675287e+01,2.681215e+01,2.672651e+01,2.683849e+01,2.680557e+01,2.673969e+01,2.670015e+01,2.673969e+01,2.666719e+01,2.666719e+01,2.663421e+01,2.649561e+01,2.650881e+01,2.649561e+01,2.644936e+01,2.643615e+01,2.631052e+01,2.632375e+01,2.621123e+01,2.637004e+01,2.623109e+01,2.641632e+01,2.643615e+01,2.627743e+01,2.627081e+01,2.614498e+01,2.623109e+01,2.617149e+01,2.626419e+01,2.610522e+01,2.616486e+01,2.615161e+01,2.597256e+01,2.598583e+01,2.597919e+01,2.594600e+01,2.606544e+01,2.593272e+01,2.589288e+01,2.589952e+01,2.593936e+01,2.574665e+01,2.585966e+01,2.588624e+01,2.595264e+01,2.600574e+01,2.582644e+01,2.589952e+01,2.588624e+01,2.583308e+01,2.591280e+01,2.589952e+01,2.584637e+01,2.587295e+01,2.578655e+01,2.590616e+01,2.590616e+01,2.593272e+01,2.588624e+01,2.592608e+01,2.585302e+01,2.581979e+01,2.592608e+01,2.596592e+01,2.587295e+01,2.581314e+01,2.583308e+01,2.579984e+01,2.599910e+01,2.597919e+01,2.611185e+01,2.594600e+01,2.591944e+01,2.609859e+01,2.611185e+01,2.604554e+01,2.610522e+01,2.611185e+01,2.615161e+01,2.615161e+01,2.617811e+01,2.623109e+01,2.625757e+01,2.624433e+01,2.635020e+01,2.644936e+01,2.644276e+01,2.647579e+01,2.640310e+01,2.645597e+01,2.654183e+01,2.661442e+01,2.660782e+01,2.666059e+01,2.665400e+01,2.667378e+01,2.679240e+01,2.679240e+01,2.683849e+01,2.663421e+01,2.672651e+01,2.682532e+01,2.687140e+01,2.686482e+01,2.691088e+01,2.681874e+01,2.708179e+01,2.698980e+01,2.709493e+01,2.705552e+01,2.696350e+01,2.712776e+01,2.695035e+01,2.705552e+01,2.710150e+01,2.695692e+01,2.695035e+01,2.708179e+01,2.710806e+01,2.710806e+01,2.694377e+01,2.710806e+01,2.711463e+01,2.709493e+01,2.717371e+01,2.716715e+01,2.714089e+01,2.727210e+01,2.721964e+01,2.727866e+01,2.735076e+01,2.719340e+01,2.722620e+01,2.727866e+01,2.726555e+01,2.729833e+01,2.738351e+01,2.725243e+01,2.737696e+01,2.718684e+01,2.740316e+01,2.725899e+01,2.739661e+01,2.725899e+01,2.725899e+01,2.724588e+01,2.735731e+01,2.733765e+01,2.733765e+01,2.725899e+01,2.727210e+01,2.731799e+01,2.731144e+01,2.727210e+01,2.731799e+01,2.741625e+01,2.728522e+01,2.732454e+01,2.734420e+01,2.728522e+01,2.730488e+01,2.734420e+01,2.727210e+01,2.735731e+01,2.726555e+01,2.735076e+01,2.722620e+01,2.737696e+01,2.724588e+01,2.736386e+01,2.734420e+01,2.735076e+01,2.736386e+01,2.748825e+01,2.742280e+01,2.721964e+01,2.742935e+01,2.722620e+01,2.742935e+01,2.741625e+01,2.739006e+01,2.746208e+01,2.738351e+01,2.739006e+01,2.749480e+01,2.751443e+01,2.753405e+01,2.733110e+01,2.743589e+01,2.750134e+01,2.737041e+01,2.748171e+01,2.747517e+01,2.738351e+01,2.735731e+01,2.733110e+01,2.737041e+01,2.731799e+01,2.736386e+01,2.733765e+01,2.723276e+01,2.737041e+01,2.720652e+01,2.718684e+01,2.722620e+01,2.722620e+01,2.714746e+01,2.717371e+01,2.728522e+01,2.717371e+01,2.718684e+01,2.700294e+01,2.718684e+01,2.739006e+01,2.735731e+01,2.724588e+01,2.720652e+01,2.721308e+01,2.730488e+01,2.735731e+01,2.740970e+01,2.719996e+01,2.720652e+01,2.721964e+01,2.725243e+01,2.724588e+01,2.728522e+01,2.729833e+01,2.727866e+01,2.726555e+01,2.706866e+01,2.726555e+01,2.727210e+01,2.729833e+01,2.728522e+01,2.720652e+01,2.725243e+01,2.729177e+01,2.732454e+01,2.726555e+01,2.727866e+01,2.725899e+01,2.725899e+01,2.726555e+01,2.725243e+01,2.723932e+01,2.738351e+01,2.735076e+01,2.725899e+01,2.721964e+01,2.727210e+01,2.729177e+01,2.720652e+01,2.739006e+01,2.735076e+01,2.729177e+01,2.736386e+01,2.736386e+01,2.732454e+01,2.732454e+01,2.732454e+01,2.733110e+01,2.728522e+01,2.733110e+01,2.734420e+01,2.737696e+01,2.737696e+01,2.740316e+01,2.735076e+01,2.737696e+01,2.716715e+01,2.736386e+01,2.742280e+01,2.725899e+01,2.737041e+01,2.733110e+01,2.730488e+01,2.727866e+01,2.731799e+01,2.733765e+01,2.724588e+01,2.736386e+01,2.712120e+01,2.735076e+01,2.740316e+01,2.711463e+01,2.713433e+01,2.735731e+01,2.721308e+01,2.731799e+01,2.718027e+01,2.723932e+01,2.734420e+01,2.734420e+01,2.734420e+01,2.736386e+01,2.737041e+01,2.736386e+01,2.739006e+01,2.739006e+01,2.746208e+01,2.737696e+01,2.731799e+01,2.730488e+01,2.725243e+01,2.731144e+01,2.733110e+01,2.741625e+01,2.725243e+01,2.738351e+01,2.732454e+01,2.730488e+01,2.733765e+01,2.731799e+01,2.736386e+01,2.735731e+01,2.733765e+01,2.736386e+01,2.740316e+01,2.742280e+01,2.718027e+01,2.723932e+01,2.729177e+01,2.727866e+01,2.735731e+01,2.734420e+01,2.738351e+01,2.731799e+01,2.734420e+01,2.737696e+01,2.742280e+01,2.740316e+01,2.738351e+01,2.754059e+01,2.742935e+01,2.727866e+01,2.724588e+01,2.723932e+01,2.729833e+01,2.747517e+01,2.749480e+01,2.744899e+01,2.749480e+01,2.754713e+01,2.765825e+01,2.753405e+01,2.740970e+01,2.752751e+01,2.744244e+01,2.744899e+01,2.745553e+01,2.748825e+01,2.751443e+01,2.737041e+01,2.748171e+01,2.746208e+01,2.748825e+01,2.747517e+01,2.752097e+01,2.763865e+01,2.751443e+01,2.746862e+01,2.752097e+01,2.755367e+01,2.752751e+01,2.748171e+01,2.754059e+01,2.760597e+01,2.756021e+01,2.752097e+01,2.768438e+01,2.752097e+01,2.746208e+01,2.751443e+01,2.744899e+01,2.744899e+01,2.748825e+01,2.744244e+01,2.748825e+01,2.750788e+01,2.733765e+01,2.745553e+01,2.741625e+01,2.748825e+01,2.750134e+01,2.748171e+01,2.752097e+01,2.745553e+01,2.756675e+01,2.739006e+01,2.739661e+01,2.738351e+01,2.754713e+01,2.748171e+01,2.738351e+01,2.738351e+01,2.756021e+01,2.739661e+01,2.755367e+01,2.737041e+01,2.747517e+01,2.745553e+01,2.752097e+01,2.732454e+01,2.744899e+01,2.745553e+01,2.746208e+01,2.747517e+01,2.752097e+01,2.746208e+01,2.740970e+01,2.756021e+01,2.746208e+01,2.737696e+01,2.745553e+01,2.739006e+01,2.742280e+01,2.736386e+01,2.737696e+01,2.744244e+01,2.744244e+01,2.746208e+01,2.743589e+01,2.744244e+01,2.737696e+01,2.737041e+01,2.737041e+01,2.736386e+01,2.739661e+01,2.750134e+01,2.738351e+01,2.748825e+01,2.747517e+01,2.724588e+01,2.745553e+01,2.742280e+01,2.740970e+01,2.745553e+01,2.742280e+01,2.738351e+01,2.738351e+01,2.747517e+01,2.748825e+01,2.725243e+01,2.732454e+01,2.742935e+01,2.737041e+01,2.733110e+01,2.737696e+01,2.725243e+01,2.733110e+01,2.735076e+01,2.737696e+01,2.733765e+01,2.736386e+01,2.723276e+01,2.729177e+01,2.739661e+01,2.731799e+01,2.716059e+01,2.716059e+01,2.735076e+01,2.719996e+01,2.732454e+01,2.736386e+01,2.731799e+01,2.722620e+01,2.733110e+01,2.719996e+01,2.735076e+01,2.734420e+01,2.714746e+01,2.738351e+01,2.737041e+01,2.716715e+01,2.728522e+01,2.724588e+01,2.735076e+01,2.731799e+01,2.729833e+01,2.730488e+01,2.727210e+01,2.724588e+01,2.715402e+01,2.727210e+01,2.723932e+01,2.746208e+01,2.726555e+01,2.725243e+01,2.735731e+01,2.734420e+01,2.704238e+01,2.725243e+01,2.739006e+01,2.728522e+01,2.735731e+01,2.728522e+01,2.722620e+01,2.724588e+01,2.726555e+01,2.723276e+01,2.725243e+01,2.718027e+01,2.741625e+01,2.721308e+01,2.729833e+01,2.731144e+01,2.713433e+01,2.733110e+01,2.733765e+01,2.737041e+01,2.735076e+01,2.728522e+01,2.718027e+01,2.733765e+01,2.718027e+01,2.740970e+01,2.731799e+01,2.736386e+01,2.733765e+01,2.729833e+01,2.683849e+01,2.654843e+01,2.627081e+01,2.607870e+01,2.604554e+01,2.567345e+01,2.565348e+01,2.512623e+01,2.526665e+01,2.489179e+01,2.487838e+01,2.491191e+01,2.501912e+01,2.533344e+01,2.593936e+01,2.623109e+01,2.661442e+01,2.699637e+01,2.699637e+01,2.716059e+01,2.733110e+01,2.719996e+01,2.722620e+01,2.721308e+01,2.724588e+01,2.739006e+01,2.739661e+01,2.739006e+01,2.729177e+01,2.750134e+01,2.725899e+01,2.723276e+01,2.724588e+01,2.735076e+01,2.723932e+01,2.714746e+01,2.737041e+01,2.721964e+01,2.739006e+01,2.735731e+01,2.729833e+01,2.729177e+01,2.730488e+01,2.728522e+01,2.728522e+01,2.725243e+01,2.726555e+01,2.718684e+01,2.716059e+01,2.720652e+01,2.721308e+01,2.735731e+01,2.720652e+01,2.731799e+01,2.728522e+01,2.721964e+01,2.737041e+01,2.742935e+01,2.726555e+01,2.733765e+01,2.740970e+01,2.740970e+01,2.734420e+01,2.739661e+01,2.737041e+01,2.740970e+01,2.740316e+01,2.746208e+01,2.748825e+01,2.744899e+01,2.743589e+01,2.755367e+01,2.756021e+01,2.744899e+01,2.758636e+01,2.737696e+01,2.746862e+01,2.755367e+01,2.765825e+01,2.751443e+01
