Date,Time,Temperature,Treflect
10:37:00 AM,0,20.69589,23.15651
10:37:00 AM,0.1,20.70336,23.13351
10:37:00 AM,0.2,20.68778,23.13129
10:37:00 AM,0.3,20.67271,23.11881
10:37:00 AM,0.4,20.68551,23.1301
10:37:00 AM,0.5,20.70269,23.16875
10:37:00 AM,0.6,20.71891,23.16201
10:37:00 AM,0.7,20.71798,23.1552
10:37:00 AM,0.8,20.70742,23.14964
10:37:00 AM,0.9,20.71516,23.16722
10:37:01 AM,1,20.69767,23.12798
10:37:01 AM,1.1,20.75138,23.18551
10:37:01 AM,1.2,20.74871,23.1661
10:37:01 AM,1.3,20.76412,23.18949
10:37:01 AM,1.4,20.76165,23.21054
10:37:01 AM,1.5,20.7724,23.20122
10:37:01 AM,1.6,20.76726,23.1854
10:37:01 AM,1.7,20.75727,23.17541
10:37:01 AM,1.8,20.79496,23.20354
10:37:01 AM,1.9,20.81633,23.22352
10:37:02 AM,2,20.81728,23.2403
10:37:02 AM,2.1,20.848,23.26489
10:37:02 AM,2.2,20.848,23.26489
10:37:02 AM,2.3,20.848,23.26489
10:37:02 AM,2.4,20.848,23.26489
10:37:02 AM,2.5,20.848,23.26489
10:37:02 AM,2.6,20.848,23.26489
10:37:02 AM,2.7,20.848,23.26489
10:37:02 AM,2.8,20.848,23.26489
10:37:02 AM,2.9,20.848,23.26489
10:37:03 AM,3,20.848,23.26489
10:37:03 AM,3.1,20.848,23.26489
10:37:03 AM,3.2,20.848,23.26489
10:37:03 AM,3.3,20.74507,23.10073
10:37:03 AM,3.4,20.76158,23.11519
10:37:03 AM,3.5,20.71981,23.06846
10:37:03 AM,3.6,20.76002,23.11618
10:37:03 AM,3.7,20.72839,23.07585
10:37:03 AM,3.8,20.73706,23.08053
10:37:03 AM,3.9,20.70778,23.04386
10:37:04 AM,4,20.71792,23.0675
10:37:04 AM,4.1,20.71623,23.07239
10:37:04 AM,4.2,20.71928,23.07622
10:37:04 AM,4.3,20.74078,23.0782
10:37:04 AM,4.4,20.74225,23.08194
10:37:04 AM,4.5,20.75091,23.07648
10:37:04 AM,4.6,20.75986,23.07718
10:37:04 AM,4.7,20.77808,23.10569
10:37:04 AM,4.8,20.77866,23.09749
10:37:04 AM,4.9,20.77857,23.09328
10:37:05 AM,5,20.80202,23.12528
10:37:05 AM,5.1,20.7654,23.08127
10:37:05 AM,5.2,20.77966,23.09925
10:37:05 AM,5.3,20.77534,23.09468
10:37:05 AM,5.4,20.75862,23.08436
10:37:05 AM,5.5,20.77132,23.08533
10:37:05 AM,5.6,20.78476,23.09253
10:37:05 AM,5.7,20.77595,23.07952
10:37:05 AM,5.8,20.79167,23.09224
10:37:05 AM,5.9,20.77425,23.08573
10:37:06 AM,6,20.81082,23.11206
10:37:06 AM,6.1,20.77817,23.07347
10:37:06 AM,6.2,20.76727,23.0533
10:37:06 AM,6.3,20.76272,23.06885
10:37:06 AM,6.4,20.80433,23.08251
10:37:06 AM,6.5,20.81887,23.10069
10:37:06 AM,6.6,20.79386,23.06033
10:37:06 AM,6.7,20.82118,23.09391
10:37:06 AM,6.8,20.792,23.05738
10:37:06 AM,6.9,20.80067,23.06861
10:37:07 AM,7,20.7969,23.07275
10:37:07 AM,7.1,20.81294,23.09006
10:37:07 AM,7.2,20.80825,23.06273
