Date,Time,Temperature,Treflect
11:35:00 AM,0,20.44027,23.293
11:35:00 AM,0.1,20.43343,23.30063
11:35:00 AM,0.2,20.42245,23.27913
11:35:00 AM,0.3,20.46837,23.32697
11:35:00 AM,0.4,20.47683,23.32768
11:35:00 AM,0.5,20.49767,23.34518
11:35:00 AM,0.6,20.47967,23.31576
11:35:00 AM,0.7,20.45696,23.30818
11:35:00 AM,0.8,20.4765,23.3124
11:35:00 AM,0.9,20.48366,23.30757
11:35:01 AM,1,20.47287,23.30975
11:35:01 AM,1.1,20.49478,23.32632
11:35:01 AM,1.2,20.50866,23.32327
11:35:01 AM,1.3,20.50069,23.34113
11:35:01 AM,1.4,20.51082,23.35678
11:35:01 AM,1.5,20.52929,23.35002
11:35:01 AM,1.6,20.53376,23.35144
11:35:01 AM,1.7,20.54173,23.37104
11:35:01 AM,1.8,20.54818,23.37238
11:35:01 AM,1.9,20.56014,23.35636
11:35:02 AM,2,20.60729,23.44065
11:35:02 AM,2.1,20.56899,23.37509
11:35:02 AM,2.2,20.60169,23.40587
11:35:02 AM,2.3,20.58924,23.40476
11:35:02 AM,2.4,20.58939,23.40999
11:35:02 AM,2.5,20.63078,23.41926
11:35:02 AM,2.6,20.67678,23.48687
11:35:02 AM,2.7,20.64493,23.42597
11:35:02 AM,2.8,20.62071,23.41744
11:35:02 AM,2.9,20.62024,23.41758
11:35:03 AM,3,20.64445,23.43114
11:35:03 AM,3.1,20.67233,23.45551
11:35:03 AM,3.2,20.69543,23.47738
11:35:03 AM,3.3,20.6422,23.43913
11:35:03 AM,3.4,20.61564,23.41038
11:35:03 AM,3.5,20.62471,23.40235
11:35:03 AM,3.6,20.67367,23.46535
11:35:03 AM,3.7,20.63539,23.39589
11:35:03 AM,3.8,20.59093,23.35668
11:35:03 AM,3.9,20.58437,23.35312
11:35:04 AM,4,20.59414,23.37482
11:35:04 AM,4.1,20.60148,23.36667
11:35:04 AM,4.2,20.61518,23.36715
11:35:04 AM,4.3,20.60514,23.36714
11:35:04 AM,4.4,20.64354,23.40714
11:35:04 AM,4.5,20.63753,23.38842
11:35:04 AM,4.6,20.6278,23.37015
11:35:04 AM,4.7,20.62691,23.38626
11:35:04 AM,4.8,20.66656,23.42046
11:35:04 AM,4.9,20.66002,23.39974
11:35:05 AM,5,20.65054,23.37901
11:35:05 AM,5.1,20.6335,23.36285
11:35:05 AM,5.2,20.643,23.3786
11:35:05 AM,5.3,20.62111,23.35666
11:35:05 AM,5.4,20.63027,23.36173
11:35:05 AM,5.5,20.67604,23.40354
11:35:05 AM,5.6,20.65611,23.39159
11:35:05 AM,5.7,20.69312,23.42477
11:35:05 AM,5.8,20.66232,23.37683
11:35:05 AM,5.9,20.66807,23.38428
11:35:06 AM,6,20.69798,23.40257
11:35:06 AM,6.1,20.67579,23.37883
11:35:06 AM,6.2,20.67096,23.39394
11:35:06 AM,6.3,20.66508,23.37548
11:35:06 AM,6.4,20.70766,23.42428
11:35:06 AM,6.5,20.6857,23.41268
11:35:06 AM,6.6,20.67584,23.39947
11:35:06 AM,6.7,20.73585,23.44114
11:35:06 AM,6.8,20.70433,23.40247
11:35:06 AM,6.9,20.68203,23.37675
11:35:07 AM,7,20.76316,23.44431
11:35:07 AM,7.1,20.71924,23.40495
11:35:07 AM,7.2,20.69046,23.37852
11:35:07 AM,7.3,20.73245,23.43875
11:35:07 AM,7.4,20.75121,23.443
11:35:07 AM,7.5,20.77564,23.44763
11:35:07 AM,7.6,20.77753,23.46376
11:35:07 AM,7.7,20.74971,23.42712
11:35:07 AM,7.8,20.7429,23.42582
11:35:07 AM,7.9,20.75217,23.42677
11:35:08 AM,8,20.74104,23.41581
11:35:08 AM,8.1,20.78015,23.46112
11:35:08 AM,8.2,20.81086,23.46665
11:35:08 AM,8.3,20.8123,23.4775
11:35:08 AM,8.4,20.79045,23.47109
11:35:08 AM,8.5,20.80951,23.49859
11:35:08 AM,8.6,20.81809,23.49642
11:35:08 AM,8.7,20.89868,23.59502
11:35:08 AM,8.8,20.87779,23.5215
11:35:08 AM,8.9,20.82995,23.4721
11:35:09 AM,9,20.84031,23.50428
11:35:09 AM,9.1,20.86502,23.52623
11:35:09 AM,9.2,20.87059,23.51534
11:35:09 AM,9.3,20.8587,23.49371
11:35:09 AM,9.4,20.853,23.50313
11:35:09 AM,9.5,20.87081,23.52146
11:35:09 AM,9.6,20.87081,23.52146
11:35:09 AM,9.7,20.87081,23.52146
11:35:09 AM,9.8,20.87081,23.52146
11:35:09 AM,9.9,20.87081,23.52146
11:35:10 AM,10,20.87081,23.52146
11:35:10 AM,10.1,20.87081,23.52146
11:35:10 AM,10.2,20.87081,23.52146
11:35:10 AM,10.3,20.87081,23.52146
11:35:10 AM,10.4,20.87081,23.52146
11:35:10 AM,10.5,20.87081,23.52146
11:35:10 AM,10.6,20.87081,23.52146
11:35:10 AM,10.7,20.90034,23.50323
11:35:10 AM,10.8,20.94142,23.57091
11:35:10 AM,10.9,20.9733,23.59043
11:35:11 AM,11,20.91261,23.52395
11:35:11 AM,11.1,20.9468,23.55788
11:35:11 AM,11.2,20.8963,23.51695
11:35:11 AM,11.3,20.91409,23.52986
11:35:11 AM,11.4,20.90482,23.5212
11:35:11 AM,11.5,20.90538,23.50868
11:35:11 AM,11.6,20.89772,23.49044
11:35:11 AM,11.7,20.93119,23.52302
11:35:11 AM,11.8,20.93875,23.54016
11:35:11 AM,11.9,20.90802,23.50214
11:35:12 AM,12,20.95481,23.554
11:35:12 AM,12.1,20.91546,23.50672
11:35:12 AM,12.2,20.94111,23.53047
11:35:12 AM,12.3,20.9208,23.51558
11:35:12 AM,12.4,20.93625,23.53283
11:35:12 AM,12.5,20.93695,23.5201
11:35:12 AM,12.6,20.94736,23.55962
11:35:12 AM,12.7,20.99391,23.58546
11:35:12 AM,12.8,20.96437,23.53565
11:35:12 AM,12.9,20.95406,23.52369
11:35:13 AM,13,20.94266,23.54213
11:35:13 AM,13.1,20.97755,23.56298
11:35:13 AM,13.2,20.99507,23.57298
11:35:13 AM,13.3,21.01291,23.58733
11:35:13 AM,13.4,21.03289,23.56466
11:35:13 AM,13.5,21.03575,23.58655
11:35:13 AM,13.6,21.02539,23.58542
11:35:13 AM,13.7,20.99912,23.56692
11:35:13 AM,13.8,21.00138,23.56977
11:35:13 AM,13.9,21.00603,23.58136
11:35:14 AM,14,20.99049,23.54821
11:35:14 AM,14.1,20.96239,23.50817
11:35:14 AM,14.2,20.9376,23.49155
11:35:14 AM,14.3,20.96611,23.53337
11:35:14 AM,14.4,20.9826,23.52559
11:35:14 AM,14.5,20.97608,23.5204
11:35:14 AM,14.6,20.96519,23.51067
11:35:14 AM,14.7,20.97362,23.502
11:35:14 AM,14.8,20.93575,23.48398
11:35:14 AM,14.9,20.91144,23.4553
11:35:15 AM,15,20.93362,23.48546
11:35:15 AM,15.1,21.00108,23.53304
11:35:15 AM,15.2,20.97633,23.50352
11:35:15 AM,15.3,20.94248,23.50516
11:35:15 AM,15.4,20.96119,23.50122
11:35:15 AM,15.5,20.96343,23.50367
11:35:15 AM,15.6,20.98342,23.48642
11:35:15 AM,15.7,20.96351,23.48986
11:35:15 AM,15.8,20.95422,23.4894
11:35:15 AM,15.9,20.97493,23.48951
11:35:16 AM,16,21.0181,23.53763
11:35:16 AM,16.1,21.02545,23.5417
11:35:16 AM,16.2,21.05461,23.54525
11:35:16 AM,16.3,21.01598,23.51348
11:35:16 AM,16.4,21.01563,23.54824
11:35:16 AM,16.5,21.01017,23.53574
11:35:16 AM,16.6,21.05393,23.55185
11:35:16 AM,16.7,21.04907,23.52724
11:35:16 AM,16.8,21.05837,23.53309
11:35:16 AM,16.9,21.05415,23.5263
11:35:17 AM,17,21.01929,23.53309
11:35:17 AM,17.1,21.02242,23.5017
11:35:17 AM,17.2,20.97673,23.46584
11:35:17 AM,17.3,20.99126,23.46739
11:35:17 AM,17.4,21.02276,23.5024
11:35:17 AM,17.5,21.00987,23.5039
11:35:17 AM,17.6,20.99052,23.49077
11:35:17 AM,17.7,21.01741,23.49224
11:35:17 AM,17.8,21.05067,23.52522
11:35:17 AM,17.9,21.03935,23.49784
11:35:18 AM,18,21.01154,23.4764
11:35:18 AM,18.1,21.02416,23.49969
11:35:18 AM,18.2,21.09902,23.57555
11:35:18 AM,18.3,21.08563,23.53019
11:35:18 AM,18.4,21.10638,23.56249
11:35:18 AM,18.5,21.06813,23.52359
11:35:18 AM,18.6,21.03299,23.52364
11:35:18 AM,18.7,21.07514,23.52412
11:35:18 AM,18.8,21.07876,23.54156
11:35:18 AM,18.9,21.06329,23.50351
11:35:19 AM,19,21.06503,23.51243
11:35:19 AM,19.1,21.05125,23.49782
11:35:19 AM,19.2,21.05905,23.50493
11:35:19 AM,19.3,21.09251,23.52935
11:35:19 AM,19.4,21.0918,23.54613
11:35:19 AM,19.5,21.11014,23.54501
11:35:19 AM,19.6,21.09952,23.53854
11:35:19 AM,19.7,21.11989,23.5339
11:35:19 AM,19.8,21.1209,23.56017
11:35:19 AM,19.9,21.12315,23.5579
11:35:20 AM,20,21.13719,23.5604
11:35:20 AM,20.1,21.12374,23.54955
11:35:20 AM,20.2,21.11614,23.54232
11:35:20 AM,20.3,21.14271,23.56505
11:35:20 AM,20.4,21.17066,23.58522
11:35:20 AM,20.5,21.16148,23.59583
11:35:20 AM,20.6,21.15406,23.59223
11:35:20 AM,20.7,21.15477,23.56756
11:35:20 AM,20.8,21.1666,23.61319
11:35:20 AM,20.9,21.19443,23.60476
11:35:21 AM,21,21.19474,23.62647
11:35:21 AM,21.1,21.17795,23.58898
11:35:21 AM,21.2,21.19826,23.63081
11:35:21 AM,21.3,21.16749,23.59411
